basis,time_s,warmup_s
block_dct_8,0.8789335247129202,NaN
block_fft_8,1.1446356708183885,NaN
dct,0.7962418096140027,NaN
fft,1.0059630805626512,NaN
mera,300.68441295903176,12.947431481443346
