basis,time_s,warmup_s
block_dct_8,0.8758682105690241,NaN
block_fft_8,1.1235388228669763,NaN
dct,0.7983071357011795,NaN
entangled_qft,320.00719655677676,16.59296653792262
fft,1.0110597144812346,NaN
