basis,time_s,warmup_s
block_dct_8,0.8538560410961509,NaN
block_dct_8_rank,0.7891159299761057,NaN
block_fft_8,1.1098007783293724,NaN
block_pca_8,1.4967223349958658,NaN
block_pca_8_rank,1.4272356880828738,NaN
blocked,69.50103583186865,3.6571704857051373
dct,0.773845992051065,NaN
dct_rank,2.0857800533995032,NaN
fft,0.9740985231474042,NaN
pca,4.576949862763286,NaN
pca_rank,4.597076827660203,NaN
