basis,time_s,warmup_s
block_dct_8,0.8758682105690241,NaN
block_fft_8,1.1235388228669763,NaN
dct,0.7983071357011795,NaN
fft,1.0110597144812346,NaN
tebd,283.2095369659364,6.37120932713151
